1	16	49	8	0.04936569
1	85	247	8	0.3414634
0	19	387	8	0.02803738
1	59	241	8	0.1691176
0	59	80	8	0.006849315
1	85	9	8	0.02439024
1	335	273	8	0.01
1	4	444	8	0.0006447453
1	228	345	8	0.00456621
1	208	63	8	0.003472222
0	427	220	8	0.275
1	47	18	8	0.008976661
0	287	3	8	0.4293194
0	50	141	8	0.003188098
1	263	75	8	0.01197605
0	156	128	8	0.07692308
1	21	250	8	0.001591512
1	273	1	8	0.01
1	337	21	8	0.01351351
1	387	93	8	0.01851852
1	116	1	8	0.02173913
1	273	24	8	0.185
1	434	476	8	0.06944445
1	153	28	8	0.03448276
1	18	346	8	0.001670844
1	361	64	8	0.01886792
0	414	474	8	0.05617978
1	10	325	8	0.002985075
1	225	441	8	0.003322259
1	119	454	8	0.005263158
1	345	437	8	0.007575758
0	53	379	8	0.002597403
0	63	102	8	0.002777778
0	380	52	8	0.1458333
1	53	99	8	0.0003874467
0	422	495	8	0.04347826
0	59	318	8	0.006849315
1	113	97	8	0.009433962
0	201	22	8	0.2222222
1	412	492	8	0.06451613
1	17	13	8	0.0251046
0	95	35	8	0.08333334
1	7	87	8	0.001116383
1	6	146	8	0.0004269855
1	390	151	8	0.01481481
0	34	73	8	0.1648352
1	269	2	8	0.005586592
1	476	489	8	0.1481481
0	20	113	8	0.0003293808
0	53	176	8	0.005194805
1	20	466	8	0.003916842
0	234	265	8	0.004672897
1	34	414	8	0.004842615
1	345	234	8	0.02272727
1	264	216	8	0.005617978
1	65	145	8	0.01098901
1	331	274	8	0.008130081
1	150	208	8	0.2808989
1	260	17	8	0.046875
1	62	299	8	0.002132196
1	131	236	8	0.03571429
1	34	234	8	0.002421308
0	51	82	8	0.5
0	295	47	8	0.01587302
1	243	211	8	0.005681818
1	263	493	8	0.005988024
1	166	12	8	0.08695652
1	20	71	8	0.004820729
0	212	342	8	0.01036269
1	209	4	8	0.075
0	401	275	8	0.04347826
0	276	101	8	0.008571428
1	201	375	8	0.02597403
1	13	14	8	0.0004258944
1	52	4	8	0.003367003
1	4	421	8	0.0003223727
0	69	6	8	0.04210526
0	358	283	8	0.01388889
1	272	240	8	0.01282051
0	137	25	8	0.008474576
1	4	29	8	0.0006447453
1	406	196	8	0.009174312
1	408	75	8	0.02222222
1	320	12	8	0.007751938
1	440	8	8	0.08333334
1	9	204	8	0.000394633
1	12	50	8	0.004136893
0	39	59	8	0.006160164
1	21	35	8	0.003713528
1	22	345	8	0.001806685
0	26	444	8	0.003245248
1	403	112	8	0.07142857
1	26	393	8	0.001964637
0	249	189	8	0.004854369
0	85	286	8	0.1388889
1	315	49	8	0.003184713
0	411	201	8	0.01538462
1	28	307	8	0.003024193
1	23	344	8	0.0004332756
1	71	264	8	0.00077101
0	42	94	8	0.1052632
1	32	114	8	0.0009737099
1	58	120	8	0.0009487666
1	4	26	8	0.001934236
0	18	28	8	0.002121212
0	76	304	8	0.006097561
1	8	48	8	0.0007434944
1	219	325	8	0.01785714
1	7	290	8	0.002232766
1	313	135	8	0.005813953
0	209	281	8	0.01818182
0	361	318	8	0.008547009
1	2	327	8	0.0005411255
0	397	250	8	0.01190476
1	42	235	8	0.007451565
1	322	97	8	0.01162791
1	32	306	8	0.0009737099
1	343	114	8	0.01052632
0	149	71	8	0.1304348
1	8	25	8	0.0007434944
0	277	277	8	0.003215434
1	128	21	8	0.01052632
1	328	213	8	0.3233533
1	318	290	8	0.006451613
0	434	303	8	0.7142857
1	51	217	8	0.003921569
0	248	248	8	0.004854369
0	54	317	8	0.02257525
1	319	254	8	0.02020202
1	294	9	8	0.01298701
1	414	5	8	0.01851852
1	157	50	8	0.01834862
1	224	108	8	0.003344482
1	252	16	8	0.03067485
