1	7	18	4	0.04347826
0	333	7	4	0.05263158
0	247	26	4	0.01960784
1	2	78	4	0.001760563
1	259	7	4	0.125
0	36	147	4	0.01351351
0	321	379	4	0.1666667
0	307	1	4	0.7777778
0	267	285	4	0.1
1	16	3	4	0.008695652
1	199	32	4	0.1666667
1	38	10	4	0.09090909
0	375	20	4	0.1666667
1	224	39	4	0.0625
1	48	128	4	0.03125
1	327	3	4	0.125
0	286	388	4	0.1111111
1	379	395	4	0.1
1	232	490	4	0.3333333
1	310	20	4	0.04166667
1	4	175	4	0.008849557
0	329	8	4	0.125
0	30	423	4	0.02631579
0	406	146	4	0.1
0	29	64	4	0.03418804
0	281	30	4	0.2
1	98	139	4	0.04347826
0	118	486	4	0.04
1	106	401	4	0.1428571
1	20	217	4	0.00952381
1	261	124	4	0.02941176
1	200	391	4	0.5
0	229	259	4	0.15
1	242	21	4	0.08333334
0	414	13	4	0.2
1	238	2	4	0.06666667
1	89	20	4	0.5
1	216	233	4	0.06666667
1	20	5	4	0.03809524
1	14	313	4	0.006944444
0	66	332	4	0.02941176
1	212	28	4	0.05
1	32	263	4	0.02083333
1	75	14	4	0.04545455
1	251	9	4	0.09090909
0	298	251	4	0.2142857
0	119	35	4	0.4166667
1	3	234	4	0.004310345
1	81	159	4	0.2
1	16	215	4	0.0173913
0	204	46	4	0.03225806
1	26	333	4	0.025
0	210	2	4	0.2142857
1	233	4	4	0.4
1	21	178	4	0.01075269
1	76	4	4	0.1
0	234	45	4	0.04761905
0	497	502	4	0.5
1	71	250	4	0.01265823
1	3	45	4	0.004310345
0	217	239	4	0.125
0	277	237	4	0.03571429
1	2	290	4	0.001760563
1	95	84	4	0.5454546
0	130	332	4	0.25
0	29	247	4	0.008547009
1	50	422	4	0.01639344
1	258	487	4	0.03125
1	8	200	4	0.008264462
0	243	1	4	0.05882353
1	248	317	4	0.1176471
1	378	36	4	0.1
1	31	139	4	0.01818182
1	2	499	4	0.001760563
0	10	121	4	0.04
1	2	52	4	0.001760563
0	208	39	4	0.5
1	149	149	4	0.1
0	4	31	4	0.01428571
1	236	326	4	0.5
1	9	347	4	0.01923077
1	332	21	4	0.05
0	444	15	4	0.3333333
1	348	429	4	0.07142857
1	19	61	4	0.01086957
0	206	166	4	0.05555556
1	15	280	4	0.01587302
1	63	200	4	0.05882353
1	237	29	4	0.04347826
1	250	42	4	0.0625
0	36	330	4	0.01351351
1	103	337	4	0.5
0	358	11	4	0.3333333
0	60	4	4	0.08695652
1	24	56	4	0.1111111
0	341	22	4	0.1666667
0	303	8	4	0.1
0	367	28	4	0.2
0	272	62	4	0.2
1	274	140	4	0.2
0	154	186	4	0.25
0	234	71	4	0.04761905
1	6	263	4	0.003533569
1	217	380	4	0.2
1	420	261	4	1
1	2	264	4	0.001760563
1	21	390	4	0.005376344
0	222	205	4	0.04
1	289	6	4	1
1	12	10	4	0.00862069
1	297	445	4	0.09090909
0	25	13	4	0.1
1	19	247	4	0.04347826
1	71	44	4	0.01265823
1	223	104	4	0.2
1	463	250	4	0.5
0	216	63	4	0.03333334
0	316	207	4	0.07142857
0	10	327	4	0.01333333
1	45	38	4	0.02083333
0	2	303	4	0.01550388
1	7	465	4	0.01086957
1	413	1	4	0.25
1	16	9	4	0.02608696
1	35	292	4	0.02040816
0	269	4	4	0.09090909
1	1	85	4	0.005494506
1	348	432	4	0.07142857
1	165	403	4	0.2
0	337	395	4	0.08333334
0	63	62	4	0.5714286
1	246	255	4	0.1111111
1	208	23	4	0.05882353
1	22	305	4	0.06060606
1	53	274	4	0.01234568
0	375	49	4	0.08333334
